0.000	2.000	1.000	12.000	1.000	10.000	1.000	12.000
1.410	2.000	1.000	12.000	1.000	13.000	1.000	12.000
45.000	2.000	0.000	12.000	1.000	12.000	1.000	12.000
180.000	2.000	0.000	0.000	1.000	0.000	1.000	12.000
11.250	2.000	0.000	0.000	1.000	0.000	1.000	12.000
22.500	2.000	0.000	0.000	1.000	0.000	1.000	12.000
90.000	2.000	0.000	0.000	1.000	0.000	1.000	12.000
5.630	2.000	0.000	0.000	1.000	0.000	1.000	12.000
2.810	2.000	0.000	0.000	1.000	0.000	1.000	12.000
