7.500	3.000	1.000	12.000	1.000	10.000	0.000	12.000
7.500	3.000	1.000	12.000	1.000	13.000	0.050	12.000
7.500	3.000	0.000	12.000	1.000	12.000	0.400	12.000
7.500	3.000	0.000	0.000	1.000	0.000	1.000	12.000
7.500	3.000	0.000	0.000	1.000	0.000	0.000	12.000
7.500	3.000	0.000	0.000	1.000	0.000	0.200	12.000
7.500	3.000	0.000	0.000	1.000	0.000	0.800	12.000
7.500	3.000	0.000	0.000	1.000	0.000	0.100	12.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
