3028.065	0.000	0.000	0.000	-0.347	16.243	0.495	11.784	-4.582	8.478	-11.401	-3.286	72.840	-86.230	6.573	20.182	0.000	328.167	117.578	312.671	130.865	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.096	0.000	0.000	0.000	0.191	16.161	-0.917	12.498	-3.813	7.173	-12.359	-4.954	71.685	-87.188	9.194	21.558	0.000	328.164	117.426	312.674	130.715	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.141	0.000	0.000	0.000	0.046	14.115	2.204	11.500	-4.930	8.651	-13.080	-4.273	72.252	-87.908	8.040	21.266	0.000	328.151	117.656	312.593	130.779	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.175	0.000	0.000	0.000	-0.716	14.258	-2.151	11.895	-4.942	8.382	-12.897	-4.795	72.573	-87.726	7.225	22.156	0.000	328.215	117.753	312.678	130.724	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.216	0.000	0.000	0.000	-0.228	14.223	0.813	11.998	-3.779	6.661	-11.592	-3.802	72.063	-86.420	9.429	21.345	0.000	328.120	117.592	312.624	130.882	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.247	0.000	0.000	0.000	-2.457	15.400	1.574	12.768	-4.040	8.693	-11.814	-3.073	72.163	-86.643	7.988	20.141	0.000	328.186	117.568	312.592	130.948	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.278	0.000	0.000	0.000	0.750	14.251	-0.719	11.956	-4.605	7.799	-12.801	-5.329	71.492	-87.630	10.322	22.707	0.000	328.144	117.728	312.640	130.855	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.306	0.000	0.000	0.000	-0.089	16.127	0.232	11.773	-6.323	8.088	-11.602	-3.572	71.947	-86.430	8.908	20.621	0.000	328.049	117.470	312.723	130.676	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.368	0.000	0.000	0.000	-0.374	15.656	0.873	12.792	-5.113	9.084	-13.050	-4.699	72.090	-87.878	8.759	22.961	0.000	328.136	117.505	312.497	130.754	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.368	0.000	0.000	0.000	0.725	14.279	-1.651	11.358	-5.674	9.300	-11.865	-5.659	72.367	-86.694	9.457	19.643	0.000	328.137	117.434	312.690	130.828	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.397	0.000	0.000	0.000	-2.668	15.595	-0.029	11.493	-3.323	7.072	-13.744	-4.294	72.177	-88.573	7.354	22.034	0.000	328.154	117.399	312.714	130.789	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.428	0.000	0.000	0.000	-1.834	14.560	-0.608	12.738	-3.458	9.971	-13.148	-4.720	72.027	-87.976	9.523	21.049	0.000	328.011	117.557	312.615	130.678	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.475	0.000	0.000	0.000	0.779	14.578	0.256	11.785	-4.829	7.335	-12.637	-4.796	71.919	-87.466	7.696	21.711	0.000	328.225	117.533	312.637	130.947	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.506	0.000	0.000	0.000	-0.995	12.728	0.742	12.865	-5.249	7.799	-11.764	-4.645	72.481	-86.592	7.797	21.985	0.000	328.148	117.546	312.468	130.780	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.534	0.000	0.000	0.000	-1.188	14.588	1.289	11.272	-4.460	7.588	-12.988	-3.848	72.596	-87.817	8.175	20.948	0.000	328.157	117.519	312.684	130.805	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.563	0.000	0.000	0.000	0.025	13.592	-0.280	11.433	-5.318	7.551	-12.493	-4.569	72.444	-87.322	8.322	22.272	0.000	328.088	117.431	312.780	130.925	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.592	0.000	0.000	0.000	0.543	17.628	0.351	12.649	-4.790	8.005	-12.155	-5.199	72.015	-86.984	7.867	22.016	0.000	328.000	117.600	312.617	130.817	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
3028.625	0.000	0.000	0.000	-1.190	14.818	1.248	11.341	-3.798	7.746	-14.416	-4.043	72.449	-89.245	8.493	20.841	0.000	328.169	117.656	312.626	130.954	0.000	1.000	1.000	1.000	0.000	1.234	0.000	0.000	0.000	0.000	0.000	0.000	0.660	1.000
